red_odds,blue_odds,red_winner,odds_diff,age_diff,reach_diff,height_diff,wins_diff,losses_diff,rounds_diff,title_bout_diff,ko_diff,submission_diff,win_streak_diff,lose_streak_diff,longest_win_streak_diff,sig_str_diff,sub_att_diff,td_diff,rank_diff,title_bout,gender,number_of_rounds,blue_current_lose_streak,blue_current_win_streak,blue_longest_win_streak,blue_total_rounds_fought,blue_total_title_bouts,blue_stance,blue_height_cms,blue_reach_cms,red_current_lose_streak,red_current_win_streak,red_longest_win_streak,red_total_rounds_fought,red_total_title_bouts,red_stance,red_height_cms,red_reach_cms,red_age,blue_age,b_match_wc_rank,r_match_wc_rank,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,red_implied_prob,blue_implied_prob,prob_diff,red_win_pct,blue_win_pct,win_pct_diff,red_ko_rate,blue_ko_rate,red_sub_rate,blue_sub_rate,red_finish_rate,blue_finish_rate,red_experience,blue_experience,red_round_per_fight,blue_round_per_fight,red_reach_per_height,blue_reach_per_height,red_days_since_last,blue_days_since_last,red_debut,blue_debut,activity_diff
625,-950,0,1575,7,10.16,15.24,-1,1,-2,0,0,0,-1,1,-1,3.69,-8.4,-0.87,0,0,1,3,0,1,1,3,0,0.0,170.18,175.26,1,0,0,1,0,1.0,185.42,185.42,34,27,20,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.9047619047619048,-0.7668308702791462,0.0,1.0,-1.0,,0.0,,0.0,,0.0,1,1,1.0,3.0,1.0,1.0298507462686566,196.0,,0,1,
285,-360,1,645,7,-7.61999999999998,-15.24,1,2,9,0,0,0,-1,1,0,3.6,0.7,0.0,0,0,1,3,0,1,1,1,0,1.0,190.5,185.42,1,0,1,10,0,0.0,175.26,177.8,30,23,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2597402597402597,0.782608695652174,-0.5228684359119142,0.5,1.0,-0.5,0.5,1.0,0.0,0.0,0.5,1.0,4,1,2.5,1.0,1.0144927536231885,0.9733333333333333,210.0,,0,1,
-130,100,0,-230,3,10.16,5.07999999999998,4,2,16,0,2,0,0,1,1,-0.28,2.0,2.51,0,0,1,3,1,0,1,7,0,0.0,180.34,180.34,2,0,2,23,0,2.0,185.42,190.5,31,28,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.5,0.06521739130434778,0.5555555555555556,0.3333333333333333,0.22222222222222227,0.4,0.0,0.0,0.0,0.4,0.0,9,3,2.5555555555555554,2.3333333333333335,1.0273972602739727,1.0,168.0,294.0,0,0,-126.0
-298,220,1,-518,-12,-10.16,-5.08000000000001,2,0,6,0,0,0,2,0,2,-3.3,0.0,1.95,0,0,1,3,0,0,0,0,0,0.0,170.18,175.26,0,2,2,6,0,0.0,165.1,165.1,22,34,20,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7487437185929648,0.3125,0.43624371859296485,1.0,,,0.0,,0.0,,0.0,,2,0,3.0,,1.0,1.0298507462686566,63.0,,0,1,
-108,-112,0,4,2,0.0,0.0,9,5,48,0,0,0,-3,0,0,0.17,0.7,2.26,-2,1,1,5,0,6,6,13,1,2.0,185.42,193.04,0,3,6,61,1,0.0,185.42,193.04,32,30,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.5283018867924528,-0.00907111756168355,0.75,1.0,-0.25,0.26666666666666666,0.6666666666666666,0.06666666666666667,0.16666666666666666,0.3333333333333333,0.8333333333333334,20,6,3.05,2.1666666666666665,1.0410958904109588,1.0410958904109588,133.0,196.0,0,0,-63.0
142,-170,1,312,3,2.54000000000002,2.54000000000002,6,3,29,1,0,-2,2,0,2,-0.13,0.8,-0.26,-1,1,0,5,0,3,3,20,0,0.0,167.64,167.64,0,5,5,49,1,0.0,170.18,170.18,35,32,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4132231404958678,0.6296296296296297,-0.21640648913376187,0.7058823529411765,0.75,-0.044117647058823484,0.0,0.0,0.25,0.8333333333333334,0.25,0.8333333333333334,17,8,2.8823529411764706,2.5,1.0,1.0,371.0,336.0,0,0,35.0
300,-380,1,680,4,17.78,5.08000000000001,17,10,79,0,4,-1,-4,1,3,0.39,0.8,0.89,-7,0,1,3,0,4,4,5,0,0.0,185.42,185.42,1,0,7,84,0,0.0,190.5,203.2,36,32,20,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.7916666666666666,-0.5416666666666666,0.6774193548387096,1.0,-0.32258064516129037,0.23809523809523808,0.25,0.09523809523809523,0.75,0.3333333333333333,1.0,31,4,2.7096774193548385,1.25,1.0666666666666667,1.0,154.0,224.0,0,0,-70.0
-175,145,1,-320,3,2.53999999999999,-7.61999999999998,0,-3,-8,0,2,-1,-2,1,2,0.36,0.1,0.21,-6,0,1,3,0,2,2,27,0,0.0,185.42,187.96,1,0,4,19,0,0.0,177.8,190.5,36,33,20,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.40816326530612246,0.2282003710575139,0.7142857142857143,0.5,0.2142857142857143,0.8,0.4,0.0,0.2,0.8,0.6,7,10,2.7142857142857144,2.7,1.0714285714285714,1.0136986301369864,287.0,224.0,0,0,63.0
180,-218,0,398,0,-5.07999999999998,2.53999999999999,3,1,11,0,2,2,-7,1,3,0.98,-0.1,3.82,-5,0,1,3,0,7,7,21,0,0.0,170.18,182.88,1,0,10,32,0,1.0,172.72,177.8,29,29,9,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.6855345911949685,-0.32839173405211136,0.9090909090909091,1.0,-0.09090909090909094,0.2,0.0,0.2,0.0,0.4,0.0,11,7,2.909090909090909,3.0,1.0294117647058825,1.0746268656716418,280.0,259.0,0,0,21.0
-218,180,0,-398,-3,-22.86,-12.7,1,4,13,0,0,2,-1,0,0,0.1,-0.1,0.31,0,0,1,3,0,3,2,18,0,0.0,187.96,198.12,0,2,2,31,0,2.0,175.26,175.26,28,31,20,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6855345911949685,0.35714285714285715,0.32839173405211136,0.5454545454545454,0.8333333333333334,-0.28787878787878796,0.3333333333333333,0.4,0.3333333333333333,0.0,0.6666666666666666,0.4,11,6,2.8181818181818183,3.0,1.0,1.054054054054054,119.0,168.0,0,0,-49.0
-198,164,0,-362,-3,5.07999999999998,7.62,0,-1,-1,0,0,0,0,0,0,-0.53,0.0,0.0,0,0,1,3,0,1,1,2,0,1.0,172.72,177.8,0,1,1,1,0,2.0,180.34,182.88,27,30,20,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6644295302013423,0.3787878787878788,0.28564165141346354,1.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1,2,1.0,1.0,1.0140845070422535,1.0294117647058825,,,1,1,
-298,240,1,-538,-3,-10.16,0.0,5,1,16,0,0,4,0,0,0,0.16,0.8,-1.66,0,0,0,3,1,0,2,16,0,0.0,165.1,170.18,1,0,2,32,0,0.0,165.1,160.02,28,31,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7487437185929648,0.29411764705882354,0.4546260715341413,0.6,0.4444444444444444,0.15555555555555556,0.1111111111111111,0.25,0.7777777777777778,0.75,0.8888888888888888,1.0,15,9,2.1333333333333333,1.7777777777777777,0.9692307692307693,1.0307692307692309,210.0,161.0,0,0,49.0
-142,120,0,-262,4,-5.08000000000001,-5.08000000000001,1,1,4,0,1,-1,0,0,0,0.44,3.4,1.0,0,0,1,3,1,0,1,3,0,0.0,190.5,198.12,1,0,1,7,0,0.0,185.42,193.04,31,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5867768595041323,0.45454545454545453,0.13223140495867775,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.5,1.0,4,2,1.75,1.5,1.0410958904109588,1.04,329.0,308.0,0,0,21.0
-425,330,1,-755,-1,7.62,0.0,0,-3,-1,0,-3,0,0,0,0,-0.03,-0.5,-2.24,0,0,0,3,1,0,2,19,0,0.0,170.18,165.1,1,0,2,18,0,0.0,170.18,172.72,34,35,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8095238095238095,0.23255813953488372,0.5769656699889258,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.0,0.75,0.0,0.0,0.0,0.75,6,9,3.0,2.111111111111111,1.0149253731343284,0.9701492537313432,126.0,175.0,0,0,-49.0
-198,164,0,-362,0,7.62,0.0,0,2,3,0,1,-2,0,0,0,-0.56,3.3,-0.17,0,0,1,3,2,0,2,7,0,0.0,170.18,172.72,2,0,2,10,0,2.0,170.18,180.34,33,33,20,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6644295302013423,0.3787878787878788,0.28564165141346354,0.3333333333333333,0.5,-0.16666666666666669,0.5,0.0,0.0,1.0,0.5,1.0,6,4,1.6666666666666667,1.75,1.0597014925373134,1.0149253731343284,308.0,217.0,0,0,91.0
-238,195,0,-433,5,-15.24,0.0,2,1,12,1,-1,0,0,0,1,0.9,0.4,-1.71,0,0,1,3,0,1,1,3,0,0.0,167.64,177.8,0,1,2,15,1,0.0,167.64,162.56,32,27,20,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7041420118343196,0.3389830508474576,0.36515896098686196,0.6,0.5,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,1.0,5,2,3.0,1.5,0.9696969696969698,1.0606060606060608,154.0,147.0,0,0,7.0
270,-340,0,610,10,7.62,0.0,2,4,22,0,-1,0,-3,0,-2,0.42,-0.6,-1.26,11,0,0,3,0,4,4,10,0,1.0,162.56,165.1,0,1,2,32,0,0.0,162.56,172.72,37,27,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2702702702702703,0.7727272727272727,-0.5024570024570024,0.6,1.0,-0.4,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.5,10,4,3.2,2.5,1.0625,1.015625,112.0,168.0,0,0,-56.0
150,-180,0,330,7,2.53999999999999,-2.53999999999999,2,0,-3,0,2,0,0,0,1,1.45,0.2,-0.28,-3,0,1,5,1,0,3,20,0,0.0,190.5,190.5,1,0,4,17,0,0.0,187.96,193.04,35,28,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6428571428571429,-0.24285714285714288,0.75,0.6666666666666666,0.08333333333333337,0.6666666666666666,0.5,0.0,0.0,0.6666666666666666,0.5,8,6,2.125,3.3333333333333335,1.027027027027027,1.0,322.0,385.0,0,0,-63.0
-205,170,1,-375,-1,5.07999999999998,7.62,-5,-3,-14,0,-10,5,0,0,0,0.01,-0.5,-1.22,-2,0,1,3,0,1,3,44,0,1.0,172.72,177.8,0,1,3,30,0,0.0,180.34,182.88,34,35,15,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6721311475409836,0.37037037037037035,0.3017607771706132,0.6428571428571429,0.6363636363636364,0.006493506493506551,0.0,0.7142857142857143,0.6666666666666666,0.07142857142857142,0.6666666666666666,0.7857142857142857,14,22,2.142857142857143,2.0,1.0140845070422535,1.0294117647058825,448.0,119.0,0,0,329.0
-265,215,1,-480,-6,20.32,10.16,5,2,17,0,-1,3,1,-1,-1,-1.06,-0.6,0.4,0,0,1,3,1,0,5,22,0,0.0,180.34,177.8,0,1,4,39,0,0.0,190.5,198.12,33,39,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.726027397260274,0.31746031746031744,0.40856707979995655,0.6875,0.6666666666666666,0.02083333333333337,0.18181818181818182,0.5,0.2727272727272727,0.0,0.45454545454545453,0.5,16,9,2.4375,2.4444444444444446,1.04,0.9859154929577465,224.0,231.0,0,0,-7.0
-218,180,0,-398,-6,7.62,15.24,0,1,1,0,1,0,0,0,0,-2.39,-0.8,-2.4,0,0,1,3,0,1,1,3,0,0.0,175.26,182.88,0,1,1,4,0,0.0,190.5,190.5,27,33,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6855345911949685,0.35714285714285715,0.32839173405211136,0.5,1.0,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,2,1,2.0,3.0,1.0,1.0434782608695652,259.0,147.0,0,0,112.0
124,-148,0,272,1,2.54000000000002,-2.54000000000002,-1,1,2,0,-1,0,-1,1,-1,-2.38,0.0,-0.5,0,0,1,3,0,1,1,1,0,0.0,177.8,175.26,1,0,0,3,0,1.0,175.26,177.8,28,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44642857142857145,0.5967741935483871,-0.15034562211981567,0.0,1.0,-1.0,,1.0,,0.0,,1.0,1,1,3.0,1.0,1.0144927536231885,0.9857142857142857,147.0,,0,1,
-310,250,0,-560,-4,0.0,-5.07999999999998,-1,-4,-13,0,-1,0,1,-3,-1,2.03,0.0,-1.62,0,0,1,3,3,0,2,16,0,2.0,175.26,177.8,0,1,1,3,0,1.0,170.18,177.8,29,33,20,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7560975609756098,0.2857142857142857,0.47038327526132406,1.0,0.3333333333333333,0.6666666666666667,0.0,0.5,0.0,0.0,0.0,0.5,1,6,3.0,2.6666666666666665,1.0447761194029852,1.0144927536231885,203.0,77.0,0,0,126.0
-192,160,1,-352,6,15.24,10.16,0,0,3,0,-1,0,0,0,0,6.75,0.0,-4.04,0,0,1,3,0,1,1,2,0,2.0,175.26,180.34,0,1,1,5,0,0.0,185.42,195.58,33,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6575342465753424,0.38461538461538464,0.2729188619599578,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,2.5,1.0,1.0547945205479454,1.028985507246377,259.0,476.0,0,0,-217.0
-205,170,1,-375,-5,12.7,5.08000000000001,1,-1,-2,1,1,0,3,-1,1,0.97,0.1,-0.62,0,0,1,3,1,0,2,7,0,2.0,172.72,172.72,0,3,3,5,1,0.0,177.8,185.42,28,33,20,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6721311475409836,0.37037037037037035,0.3017607771706132,1.0,0.6666666666666666,0.33333333333333337,0.3333333333333333,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,3,3,1.6666666666666667,2.3333333333333335,1.0428571428571427,1.0,364.0,238.0,0,0,126.0
136,-162,1,298,0,7.62,-2.54000000000002,3,-2,7,0,0,-2,0,0,1,-2.32,1.1,0.59,0,0,0,3,0,1,1,15,0,0.0,170.18,167.64,0,1,2,22,0,0.0,167.64,175.26,30,30,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.423728813559322,0.6183206106870229,-0.19459179712770092,0.625,0.2857142857142857,0.3392857142857143,0.0,0.0,0.0,1.0,0.0,1.0,8,7,2.75,2.142857142857143,1.0454545454545454,0.9850746268656715,217.0,196.0,0,0,21.0
-175,145,0,-320,0,-7.62,-5.08000000000001,-2,-1,-10,0,0,1,1,-1,-2,-0.96,-0.4,-0.09,0,0,1,3,1,0,3,12,0,0.0,190.5,195.58,0,1,1,2,0,1.0,185.42,187.96,28,28,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.40816326530612246,0.2282003710575139,1.0,0.75,0.25,0.0,0.0,1.0,0.0,1.0,0.0,1,4,2.0,3.0,1.0136986301369864,1.0266666666666668,,196.0,1,0,
-245,200,1,-445,6,-15.24,-7.62,4,1,10,0,2,0,0,1,2,1.15,-0.5,-0.93,0,0,0,3,1,0,1,16,0,0.0,170.18,172.72,2,0,3,26,0,0.0,162.56,157.48,33,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7101449275362319,0.3333333333333333,0.3768115942028986,0.5454545454545454,0.3333333333333333,0.2121212121212121,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,11,6,2.3636363636363638,2.6666666666666665,0.9687499999999999,1.0149253731343284,196.0,119.0,0,0,77.0
205,-250,1,455,8,5.08000000000001,-2.54000000000002,6,5,32,0,0,2,-4,1,0,-1.37,0.5,-0.08,-9,0,1,5,0,4,4,7,0,0.0,187.96,190.5,1,0,4,39,0,0.0,185.42,195.58,35,27,20,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.7142857142857143,-0.38641686182669793,0.625,0.8,-0.17500000000000004,0.3,0.75,0.3,0.25,0.6,1.0,16,5,2.4375,1.4,1.0547945205479454,1.0135135135135134,434.0,126.0,0,0,308.0
190,-230,0,420,5,-2.53999999999999,-5.08000000000001,10,5,48,0,-2,0,0,0,3,2.14,0.4,1.96,0,0,1,3,0,1,2,14,0,0.0,190.5,190.5,0,1,5,62,0,0.0,185.42,187.96,36,31,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.696969696969697,-0.35214211076280044,0.6521739130434783,0.625,0.02717391304347827,0.13333333333333333,0.8,0.0,0.0,0.13333333333333333,0.8,23,8,2.6956521739130435,1.75,1.0136986301369864,1.0,175.0,175.0,0,0,0.0
-185,154,1,-339,-1,-7.62,-10.16,-1,-3,-5,0,-1,2,-1,1,4,0.18,-0.1,1.16,-7,0,1,3,0,1,2,50,0,0.0,180.34,187.96,1,0,6,45,0,0.0,170.18,180.34,32,33,20,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491228070175439,0.3937007874015748,0.25542201961596905,0.625,0.55,0.07499999999999996,0.3,0.36363636363636365,0.2,0.0,0.5,0.36363636363636365,16,20,2.8125,2.5,1.0597014925373134,1.0422535211267605,140.0,56.0,0,0,84.0
-230,190,0,-420,6,0.0,-7.62,-2,-3,-7,0,-2,0,0,-2,-1,3.0,0.0,0.0,0,0,1,3,2,0,1,7,0,1.0,190.5,190.5,0,0,0,0,0,0.0,182.88,190.5,33,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.696969696969697,0.3448275862068966,0.35214211076280044,,0.4,,,1.0,,0.0,,1.0,0,5,,1.4,1.0416666666666667,1.0,,70.0,1,0,
-155,130,1,-285,8,5.07999999999998,2.54000000000002,12,14,68,1,5,-1,0,0,3,-1.2,0.0,0.36,0,0,1,3,1,0,1,3,0,0.0,175.26,180.34,1,0,4,71,1,1.0,177.8,185.42,37,29,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6078431372549019,0.43478260869565216,0.17306052855924975,0.4642857142857143,0.5,-0.0357142857142857,0.38461538461538464,0.0,0.0,1.0,0.38461538461538464,1.0,28,2,2.5357142857142856,1.5,1.0428571428571427,1.028985507246377,266.0,196.0,0,0,70.0
140,-166,1,306,1,5.07999999999998,5.08000000000001,3,7,31,0,1,-1,0,0,-1,-1.51,0.5,1.63,0,0,1,3,1,0,4,10,0,2.0,175.26,187.96,1,0,3,41,0,0.0,180.34,193.04,38,37,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.6240601503759399,-0.20739348370927319,0.4666666666666667,0.8,-0.33333333333333337,0.42857142857142855,0.5,0.0,0.25,0.42857142857142855,0.75,15,5,2.7333333333333334,2.0,1.0704225352112675,1.0724637681159421,224.0,189.0,0,0,35.0
210,-258,0,468,1,-10.16,-2.53999999999999,6,5,28,0,2,0,-1,1,2,0.82,-0.3,-1.19,0,0,1,3,0,1,1,2,0,2.0,185.42,198.12,1,0,3,30,0,0.0,182.88,187.96,31,30,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.7206703910614525,-0.39808974590016216,0.5833333333333334,1.0,-0.41666666666666663,0.42857142857142855,1.0,0.0,0.0,0.42857142857142855,1.0,12,1,2.5,2.0,1.027777777777778,1.0684931506849316,196.0,,0,1,
-180,150,1,-330,3,5.07999999999998,2.54000000000002,0,0,-2,0,1,0,0,0,0,-2.18,0.0,0.16,0,0,1,3,0,1,1,3,0,0.0,175.26,180.34,0,1,1,1,0,0.0,177.8,185.42,28,25,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.4,0.24285714285714288,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,3.0,1.0428571428571427,1.028985507246377,,,1,1,
-278,225,1,-503,-2,-10.16,-12.7,3,1,13,0,-1,1,1,0,1,-1.16,-0.1,0.03,0,0,0,3,0,1,1,7,0,0.0,167.64,165.1,0,2,2,20,0,0.0,154.94,154.94,28,30,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7354497354497355,0.3076923076923077,0.42775742775742776,0.7142857142857143,0.6666666666666666,0.04761904761904767,0.0,0.5,0.2,0.0,0.2,0.5,7,3,2.857142857142857,2.3333333333333335,1.0,0.9848484848484849,364.0,203.0,0,0,161.0
-218,180,0,-398,-2,2.53999999999999,-7.62,5,3,22,0,0,0,0,0,0,2.54,-0.1,-2.02,0,0,1,3,1,0,2,17,0,0.0,190.5,187.96,1,0,2,39,0,0.0,182.88,190.5,33,35,20,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6855345911949685,0.35714285714285715,0.32839173405211136,0.5,0.375,0.125,0.125,0.3333333333333333,0.0,0.0,0.125,0.3333333333333333,16,8,2.4375,2.125,1.0416666666666667,0.9866666666666667,280.0,217.0,0,0,63.0
-142,120,0,-262,4,0.0,-2.53999999999999,1,1,7,0,0,0,0,0,1,-1.33,0.0,-0.38,0,0,1,3,1,0,0,1,0,0.0,190.5,193.04,1,0,1,8,0,0.0,187.96,193.04,35,31,20,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5867768595041323,0.45454545454545453,0.13223140495867775,0.3333333333333333,0.0,0.3333333333333333,0.0,,0.0,,0.0,,3,1,2.6666666666666665,1.0,1.027027027027027,1.0133333333333332,238.0,161.0,0,0,77.0
190,-230,0,420,-2,-7.62,-5.07999999999998,0,3,7,0,1,0,-1,3,0,4.27,1.3,0.36,0,0,1,3,0,1,1,3,0,2.0,175.26,177.8,3,0,1,10,0,0.0,170.18,170.18,31,33,20,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.696969696969697,-0.35214211076280044,0.25,1.0,-0.75,1.0,0.0,0.0,0.0,1.0,0.0,4,1,2.5,3.0,1.0,1.0144927536231885,168.0,,0,1,
-105,-115,1,10,1,5.07999999999998,-7.62,0,1,0,0,-1,4,-1,0,0,2.5,-1.6,-3.96,0,0,1,3,0,2,2,13,0,0.0,190.5,180.34,0,1,2,13,0,0.0,182.88,185.42,34,33,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5121951219512195,0.5348837209302325,-0.022688598979012986,0.6666666666666666,0.8,-0.13333333333333341,0.0,0.25,1.0,0.0,1.0,0.25,6,5,2.1666666666666665,2.6,1.0138888888888888,0.9466666666666667,287.0,238.0,0,0,49.0
-142,120,0,-262,8,5.08000000000001,-2.54000000000002,7,2,37,8,2,-1,-6,1,6,-1.76,1.1,0.14,-3,1,1,5,0,6,6,14,0,0.0,170.18,175.26,1,0,12,51,8,0.0,167.64,180.34,35,27,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5867768595041323,0.45454545454545453,0.13223140495867775,0.8666666666666667,1.0,-0.1333333333333333,0.38461538461538464,0.5,0.0,0.16666666666666666,0.38461538461538464,0.6666666666666666,15,6,3.4,2.3333333333333335,1.075757575757576,1.0298507462686566,119.0,238.0,0,0,-119.0
-205,170,1,-375,1,2.53999999999999,-2.53999999999999,9,3,40,3,1,0,-1,1,4,1.64,0.0,-0.44,-3,0,1,3,0,1,5,20,1,0.0,185.42,182.88,1,0,9,60,4,0.0,182.88,185.42,33,32,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6721311475409836,0.37037037037037035,0.3017607771706132,0.75,0.75,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,20,8,3.0,2.5,1.0138888888888888,0.9863013698630138,224.0,546.0,0,0,-322.0
210,-258,0,468,7,2.53999999999999,-10.16,2,3,13,0,2,1,-6,1,0,0.53,0.2,0.31,-2,0,1,3,0,6,6,14,0,0.0,190.5,187.96,1,0,6,27,0,1.0,180.34,190.5,33,26,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.7206703910614525,-0.39808974590016216,0.7272727272727273,1.0,-0.2727272727272727,0.625,0.5,0.125,0.0,0.75,0.5,11,6,2.4545454545454546,2.3333333333333335,1.056338028169014,0.9866666666666667,350.0,182.0,0,0,168.0
-298,240,1,-538,-4,10.16,5.07999999999998,-1,-1,-3,-6,-3,0,9,-1,3,-0.73,-0.1,-4.44,-1,0,1,3,1,0,6,37,6,0.0,162.56,162.56,0,9,9,34,0,0.0,167.64,172.72,33,37,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7487437185929648,0.29411764705882354,0.4546260715341413,0.8181818181818182,0.7692307692307693,0.04895104895104896,0.1111111111111111,0.4,0.0,0.0,0.1111111111111111,0.4,11,13,3.090909090909091,2.8461538461538463,1.0303030303030303,1.0,343.0,287.0,0,0,56.0
